time_s,loop,loop_dt_ms,inference_ms,state_tick,enabled,warmup,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788509562.9907832,21,3.9333639997494174,2.1868300000278396,2914335,0,1,0.0,0.0,0.0,-0.05044973,0.62713087,-1.4037766,0.06283331,0.6322173,-1.4041085,-0.07425302,0.67928755,-1.3871583,0.05608654,0.6829814,-1.375974,-4.7374945,-12.137383,22.363863,34.791576,0.015502095,0.015502095,0.030330187,0.0,0.0,-0.018198112,-0.034879714,0.05813286,0.020220125,0.0077510476,0.011626571,0.0060660373,0.019377619,-0.03100419,0.019377619,0.0,-0.045013063,0.5829424,-1.2387257,0.016560989,0.6643253,-1.2643237,0.014908597,0.71901816,-1.2361302,0.008956707,0.6988573,-1.2423431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3248124,-6.4338784,0.41842318,-5.6162605,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.0107722,22,3.916755000318517,2.254416000141646,2914355,0,1,0.0,0.0,0.0,-0.050480008,0.62716115,-1.4037766,0.06283331,0.6322173,-1.4041085,-0.074192464,0.67928755,-1.3871424,0.05611682,0.6829208,-1.375974,-4.7374945,-12.137383,22.363863,34.791576,0.0038755238,-0.023253143,0.0060660373,0.046506286,0.0038755238,-0.026286162,0.0,-0.05813286,0.020220125,0.0,-0.0077510476,0.010110063,0.023253143,0.0,0.011626571,0.0077510476,-0.04494328,0.5840272,-1.2362947,0.01592499,0.6671458,-1.2677994,0.014964371,0.7218574,-1.2325141,0.009534277,0.6969416,-1.2408826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2898796,-6.4237795,0.38900807,-5.7136946,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.030794,23,3.9398280000568775,2.220590999968408,2914375,0,1,0.0,0.0,0.0,-0.050510287,0.62713087,-1.4037766,0.06286359,0.63224757,-1.4040928,-0.074192464,0.67928755,-1.3871583,0.05608654,0.6829511,-1.3759898,-4.7374945,-12.137353,22.363832,34.791607,-0.04263076,-0.065883905,0.020220125,0.054257333,0.011626571,0.0060660373,0.0,-0.038755238,0.020220125,-0.027128667,0.015502095,-0.020220125,-0.081386,0.04263076,-0.038755238,0.038755238,-0.045306876,0.5850119,-1.2320923,0.016529096,0.66721654,-1.2680473,0.015578447,0.724475,-1.2364057,0.009951636,0.69673413,-1.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2816536,-6.4377713,0.39425597,-5.66768,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.0507622,24,3.9098429997466155,2.2221600002012565,2914395,0,1,0.0,0.0,0.0,-0.05041945,0.6271006,-1.4037766,0.06286359,0.63227785,-1.4040928,-0.07422274,0.679227,-1.3871583,0.05605626,0.68301165,-1.3760056,-4.7374945,-12.137383,22.363802,34.791607,0.077510476,-0.023253143,0.030330187,0.0,0.03100419,0.0020220124,0.027128667,-0.0038755238,0.016176099,-0.0077510476,0.038755238,-0.046506286,0.03100419,-0.019377619,-0.10076362,-0.03100419,-0.04397942,0.5823731,-1.2338233,0.01645918,0.6710558,-1.2717173,0.01607495,0.7213752,-1.2337391,0.009901727,0.6984429,-1.2418877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3717608,-6.432977,0.3549602,-5.5938025,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.0707757,25,3.9255560000128753,2.19454299985955,2914415,0,1,0.0,0.0,0.0,-0.05041945,0.6271006,-1.4037924,0.06286359,0.6322173,-1.4041085,-0.07422274,0.6791967,-1.3871583,0.05605626,0.68301165,-1.3760056,-4.737525,-12.137383,22.363802,34.791576,0.054257333,-0.038755238,0.0,0.019377619,-0.05813286,-0.028308174,0.034879714,-0.038755238,0.020220125,0.0077510476,0.038755238,-0.050550308,-0.019377619,-0.027128667,-0.06975943,-0.027128667,-0.044305228,0.5849924,-1.2366548,0.016416688,0.6750214,-1.2716359,0.016278371,0.72263163,-1.2316368,0.009020726,0.7004873,-1.2430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4457378,-6.5417156,0.4053861,-5.6309547,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.0907748,26,3.923859999758861,2.19934300002933,2914435,0,1,0.0,0.0,0.0,-0.050510287,0.62716115,-1.4037924,0.06280304,0.63224757,-1.4040928,-0.074192464,0.67931783,-1.3871583,0.05608654,0.6829511,-1.3759898,-4.737525,-12.137322,22.363863,34.791607,-0.04263076,0.019377619,-0.018198112,0.0038755238,0.05038181,0.010110063,0.05038181,0.011626571,0.022242136,0.0,0.015502095,-0.026286162,-0.011626571,0.081386,0.019377619,0.038755238,-0.044596497,0.5834496,-1.2398952,0.016498296,0.66652447,-1.2664077,0.015087827,0.7201186,-1.2339095,0.010631987,0.69883865,-1.2437133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3429248,-6.61036,0.39015964,-5.638227,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.110786,27,3.9368520001517027,2.2194389998730912,2914455,0,1,0.0,0.0,0.0,-0.050510287,0.62716115,-1.4037766,0.06283331,0.632187,-1.4041244,-0.07425302,0.67931783,-1.3871583,0.05605626,0.6829208,-1.375974,-4.737525,-12.137383,22.363863,34.791576,0.0038755238,0.0,0.0,0.065883905,-0.05038181,0.018198112,-0.081386,0.011626571,0.020220125,-0.06200838,-0.0038755238,0.0,-0.038755238,0.046506286,0.015502095,0.05813286,-0.04616886,0.586712,-1.2366346,0.016046222,0.6602069,-1.26211,0.015579889,0.7247203,-1.238808,0.011527918,0.6962669,-1.2427127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3454447,-6.5589356,0.4648417,-5.563465,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.1307812,28,3.9262279997274163,2.3731060000500293,2914475,0,1,0.0,0.0,0.0,-0.050510287,0.6271006,-1.4037924,0.06286359,0.63227785,-1.4041085,-0.0742833,0.6792573,-1.387174,0.056025982,0.6829814,-1.3759898,-4.737525,-12.137383,22.363863,34.791607,-0.04263076,-0.038755238,0.0040440247,0.046506286,0.038755238,-0.020220125,-0.06975943,0.019377619,-0.010110063,-0.06200838,0.015502095,-0.030330187,-0.0077510476,-0.019377619,0.011626571,0.046506286,-0.04667866,0.585284,-1.231922,0.015769992,0.65987915,-1.2633698,0.014863514,0.7262532,-1.2385255,0.012148851,0.6942395,-1.2411593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317717,-6.5623856,0.40023652,-5.6406407,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.1507876,29,3.9342280001619656,2.531286000248656,2914495,0,1,0.0,0.0,0.0,-0.050480008,0.62704,-1.4037924,0.06289387,0.63224757,-1.4040928,-0.07425302,0.67916644,-1.387174,0.056025982,0.6829814,-1.375974,-4.737525,-12.137383,22.363832,34.791607,-0.06975943,-0.10076362,0.014154087,0.038755238,-0.019377619,0.0,-0.0038755238,-0.038755238,-0.0080880495,-0.046506286,0.0,0.0060660373,-0.011626571,-0.019377619,-0.027128667,0.038755238,-0.045506794,0.58465344,-1.2334026,0.016429676,0.66841066,-1.2627556,0.014259551,0.72261274,-1.2353699,0.009179734,0.6996548,-1.2389818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4139955,-6.5284777,0.443734,-5.6193924,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.17077,30,3.917650999937905,2.2891680000611814,2914515,0,1,0.0,0.0,0.0,-0.050480008,0.6271006,-1.4037924,0.06283331,0.63224757,-1.4040928,-0.07425302,0.679227,-1.3871583,0.05608654,0.6829814,-1.3759898,-4.737525,-12.137353,22.363802,34.791576,-0.034879714,-0.0077510476,-0.0080880495,-0.0077510476,0.05813286,0.010110063,-0.046506286,-0.038755238,0.0,0.011626571,0.05813286,-0.010110063,-0.011626571,0.038755238,-0.08913705,-0.019377619,-0.044781055,0.58449054,-1.2344767,0.016300293,0.6649297,-1.2647376,0.014832835,0.7229497,-1.2342063,0.009308521,0.6958326,-1.2383984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4127212,-6.476102,0.4650799,-5.636924,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.1907976,31,3.9449479995710135,2.249968000342051,2914535,0,1,0.0,0.0,0.0,-0.050480008,0.62716115,-1.4037766,0.06286359,0.632187,-1.4040928,-0.074162185,0.67931783,-1.3871583,0.05611682,0.6829511,-1.375974,-4.737525,-12.137383,22.363863,34.791576,0.034879714,0.019377619,0.020220125,0.10851467,-0.011626571,0.012132075,0.038755238,0.0038755238,0.020220125,-0.0038755238,0.06200838,0.012132075,-0.023253143,-0.0077510476,0.011626571,0.011626571,-0.045096748,0.5828927,-1.2300786,0.01472435,0.66884,-1.2725387,0.016496327,0.72382045,-1.2324666,0.00913553,0.69687635,-1.2435623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.313665,-6.4934855,0.44670737,-5.611734,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.2107046,32,3.8552179998987413,2.177359000143042,2914555,0,1,0.0,0.0,0.0,-0.05044973,0.62713087,-1.4037766,0.06283331,0.6322173,-1.4041085,-0.07422274,0.67928755,-1.387174,0.05608654,0.6829208,-1.375974,-4.7374945,-12.137353,22.363863,34.791607,0.05813286,-0.05038181,0.020220125,-0.0038755238,0.034879714,-0.020220125,-0.054257333,-0.03100419,-0.0080880495,-0.015502095,-0.015502095,-0.0020220124,0.019377619,0.034879714,0.019377619,0.038755238,-0.04536713,0.58467966,-1.2353541,0.015190767,0.6666111,-1.2685484,0.015987862,0.72343713,-1.2355855,0.010213744,0.69668645,-1.2440436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.358866,-6.5378385,0.38116023,-5.622077,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.2307825,33,3.928820000055566,2.1895190002396703,2914575,0,1,0.0,0.0,0.0,-0.05041945,0.6271006,-1.4037766,0.06286359,0.63224757,-1.4041244,-0.07425302,0.67916644,-1.387174,0.05605626,0.6829511,-1.3759898,-4.737555,-12.137353,22.363832,34.791607,0.06200838,-0.0077510476,0.032352198,0.015502095,-0.0077510476,-0.044484273,0.0077510476,-0.065883905,-0.0060660373,-0.015502095,-0.019377619,-0.032352198,-0.09301257,0.04263076,-0.038755238,0.034879714,-0.045825627,0.5855448,-1.2360728,0.014564561,0.6676859,-1.2710373,0.016828096,0.7221584,-1.2346609,0.010512996,0.69802576,-1.2443358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3893828,-6.506056,0.36405966,-5.5945916,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.250813,34,3.9608209999641986,2.429843999834702,2914595,0,1,0.0,0.0,0.0,-0.050480008,0.6271006,-1.4037766,0.06286359,0.63224757,-1.4041085,-0.0742833,0.67916644,-1.387174,0.05605626,0.68301165,-1.3759898,-4.737555,-12.137353,22.363832,34.791607,-0.034879714,0.0,0.028308174,0.038755238,-0.046506286,-0.020220125,-0.05038181,-0.038755238,-0.010110063,0.0038755238,0.054257333,-0.030330187,-0.065883905,0.027128667,-0.034879714,0.023253143,-0.044454377,0.5874579,-1.2440871,0.016464556,0.6702982,-1.2628071,0.015175836,0.7211421,-1.231506,0.009843273,0.70072156,-1.238943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4446979,-6.5348263,0.4199683,-5.608138,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.2707841,35,3.928948000066157,2.3535220002486312,2914615,0,1,0.0,0.0,0.0,-0.050480008,0.62713087,-1.4037924,0.06277276,0.63224757,-1.4040928,-0.07425302,0.67931783,-1.3871583,0.05608654,0.6829511,-1.3759898,-4.737555,-12.137322,22.363863,34.791576,0.03100419,-0.0077510476,-0.016176099,-0.038755238,0.0,0.0060660373,-0.034879714,0.054257333,0.020220125,0.0038755238,0.027128667,-0.016176099,-0.038755238,0.08526152,0.027128667,-0.019377619,-0.044518292,0.5842238,-1.2406543,0.01606221,0.6657274,-1.2643511,0.014212934,0.7187835,-1.2327801,0.0094645545,0.7003372,-1.2431529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350583,-6.5053945,0.41808563,-5.5988383,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.290795,36,3.9380680000249413,2.2948650002945215,2914635,0,1,0.0,0.0,0.0,-0.050510287,0.62716115,-1.4037766,0.06277276,0.6322173,-1.4040928,-0.07425302,0.67928755,-1.387174,0.05608654,0.6829511,-1.3759898,-4.7374945,-12.137383,22.363832,34.791576,0.0,0.0,0.018198112,-0.0077510476,0.038755238,0.010110063,-0.06200838,-0.038755238,-0.0040440247,-0.023253143,0.038755238,-0.020220125,0.038755238,-0.011626571,-0.038755238,-0.011626571,-0.045723397,0.5854988,-1.2375876,0.016804617,0.65939176,-1.2639524,0.014658204,0.72346306,-1.237229,0.010471076,0.6936813,-1.2427768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3697295,-6.527825,0.3947176,-5.667058,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.3109431,37,4.091606999736541,2.2501600001305633,2914655,0,1,0.0,0.0,0.0,-0.050480008,0.62713087,-1.4037766,0.06283331,0.63227785,-1.4041085,-0.07425302,0.679227,-1.387174,0.05605626,0.6829511,-1.375974,-4.737525,-12.137353,22.363832,34.791607,0.023253143,-0.038755238,0.026286162,0.0,0.05038181,-0.020220125,-0.0038755238,-0.038755238,-0.010110063,0.019377619,0.015502095,0.0040440247,-0.04263076,0.05813286,0.0,0.038755238,-0.045898132,0.5846201,-1.2302889,0.015803503,0.6640967,-1.2699581,0.014894924,0.7246836,-1.2327285,0.0102315005,0.6953173,-1.2432399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32058,-6.405063,0.3770681,-5.642702,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.3307886,38,3.939667999929952,2.2670560001643025,2914675,0,1,0.0,0.0,0.0,-0.05041945,0.6271006,-1.4037924,0.06286359,0.63227785,-1.4040928,-0.0742833,0.67916644,-1.387174,0.056025982,0.6829814,-1.3759898,-4.737525,-12.137353,22.363832,34.791607,0.05813286,0.0077510476,0.020220125,0.0,-0.011626571,0.0020220124,-0.034879714,-0.046506286,0.022242136,-0.034879714,0.0,-0.02426415,-0.038755238,0.011626571,-0.04263076,0.046506286,-0.045220163,0.58308893,-1.2335505,0.01616608,0.66872627,-1.271711,0.015607158,0.7222322,-1.2330788,0.009341154,0.6973968,-1.2418004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3757098,-6.4101214,0.37173927,-5.6149364,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.3507924,39,3.9406280002367566,2.355762000206596,2914695,0,1,0.0,0.0,0.0,-0.05041945,0.6271006,-1.4037924,0.06283331,0.63224757,-1.4041085,-0.07422274,0.679227,-1.3871583,0.05605626,0.6829814,-1.3759898,-4.7374945,-12.137383,22.363832,34.791607,0.046506286,0.019377619,0.02426415,0.0077510476,0.046506286,-0.020220125,0.027128667,0.0,0.030330187,-0.06200838,0.05038181,-0.02426415,0.0,-0.0077510476,-0.019377619,0.054257333,-0.044184715,0.58139485,-1.2384083,0.016653853,0.67106235,-1.2691329,0.014399558,0.7184238,-1.234883,0.008559755,0.7012086,-1.2445775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3981264,-6.3828826,0.35842106,-5.5936155,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.3707812,40,3.9266759999918577,2.290480999818101,2914715,0,1,0.0,0.0,0.0,-0.050480008,0.62716115,-1.4037766,0.06283331,0.632187,-1.4041085,-0.074192464,0.67928755,-1.3871583,0.05611682,0.6829208,-1.3759898,-4.737525,-12.137353,22.363832,34.791546,0.04263076,0.0,0.0080880495,0.054257333,0.0,0.0080880495,0.015502095,0.0038755238,0.026286162,0.0038755238,0.027128667,-0.0080880495,-0.038755238,0.034879714,-0.06200838,-0.05038181,-0.045152847,0.5838336,-1.2366254,0.016408805,0.66756004,-1.268621,0.015616651,0.72173685,-1.2361239,0.010481326,0.69906527,-1.245704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.358766,-6.455553,0.35188332,-5.6049066,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.3907857,41,3.9334920002147555,2.1969749996060273,2914735,0,1,0.0,0.0,0.0,-0.050480008,0.62716115,-1.4037924,0.06283331,0.6322173,-1.4041085,-0.074192464,0.67928755,-1.3871424,0.05605626,0.6829511,-1.3759898,-4.737525,-12.137353,22.363832,34.791576,-0.027128667,0.0,0.0,0.04263076,0.04263076,-0.020220125,0.03100419,-0.046506286,0.050550308,-0.077510476,0.038755238,-0.02426415,-0.081386,0.034879714,0.0,0.0038755238,-0.045536745,0.5849514,-1.2361565,0.016343188,0.66430014,-1.2674628,0.015320039,0.7238342,-1.2378297,0.012241782,0.69588256,-1.2435124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3293824,-6.5291834,0.36133394,-5.648964,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.410804,42,3.952469000068959,2.2602080002798175,2914755,0,1,0.0,0.0,0.0,-0.05041945,0.6271006,-1.4037766,0.06286359,0.63227785,-1.4041085,-0.0742833,0.679227,-1.3871583,0.05605626,0.6829814,-1.3759898,-4.737555,-12.137383,22.363863,34.791576,0.06200838,0.0,0.036396224,0.038755238,0.038755238,-0.026286162,-0.038755238,0.019377619,0.020220125,-0.0077510476,0.03100419,-0.028308174,-0.077510476,-0.03100419,0.023253143,-0.03100419,-0.04508176,0.58333284,-1.236407,0.017605817,0.66347265,-1.2644382,0.014922894,0.72307384,-1.2385181,0.011085105,0.6973068,-1.2401873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3828535,-6.5505505,0.415868,-5.584219,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.4308,43,3.9476680003645015,2.2992489998614474,2914775,0,1,0.0,0.0,0.0,-0.05041945,0.6270703,-1.4037924,0.06286359,0.63224757,-1.4040928,-0.0742833,0.6791967,-1.3871583,0.05605626,0.68301165,-1.3759898,-4.7374945,-12.137383,22.363802,34.791607,0.07363495,-0.038755238,0.010110063,0.038755238,-0.019377619,0.0040440247,-0.027128667,0.0,0.020220125,0.019377619,0.05038181,-0.018198112,0.015502095,-0.0038755238,-0.054257333,0.034879714,-0.043959428,0.58076483,-1.2366219,0.01753295,0.6687533,-1.2627048,0.013296581,0.718251,-1.2333329,0.009483082,0.7018149,-1.2447942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4528384,-6.527965,0.3764091,-5.5542636,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509563.4507756,44,3.922612000224035,2.2052630001780926,2914795,0,1,0.0,0.0,0.0,-0.050510287,0.62713087,-1.4037766,0.06280304,0.6322173,-1.4040928,-0.07425302,0.67928755,-1.3871583,0.05608654,0.6829814,-1.375974,-4.7374945,-12.137414,22.363832,34.791576,-0.0038755238,0.019377619,0.020220125,0.019377619,0.015502095,0.010110063,-0.023253143,0.0,0.014154087,0.015502095,0.077510476,0.0040440247,0.023253143,-0.054257333,0.0038755238,0.0077510476,-0.044223726,0.5823002,-1.2388476,0.017722474,0.6660098,-1.2608322,0.013890734,0.7170304,-1.23285,0.009310052,0.70159286,-1.245359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4570143,-6.4931936,0.43130472,-5.525692,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
